,YEAR,MO,DY,HR,MN,Hs,Ta,BUOY
142,2021,1,3,23,0,1.77,15.5,220_mission_bay_west
143,2021,1,3,23,30,1.81,15.5,220_mission_bay_west
144,2021,1,4,0,0,1.72,15.4,220_mission_bay_west
145,2021,1,4,0,30,2.21,15.4,220_mission_bay_west
146,2021,1,4,1,0,1.85,15.4,220_mission_bay_west
147,2021,1,4,1,30,2.09,15.3,220_mission_bay_west
148,2021,1,4,2,0,1.77,15.2,220_mission_bay_west
149,2021,1,4,2,30,1.95,15.2,220_mission_bay_west
150,2021,1,4,3,0,1.81,15.3,220_mission_bay_west
151,2021,1,4,3,30,1.81,15.3,220_mission_bay_west
152,2021,1,4,4,0,1.56,15.2,220_mission_bay_west
153,2021,1,4,4,30,1.74,15.1,220_mission_bay_west
154,2021,1,4,5,0,1.66,15.2,220_mission_bay_west
155,2021,1,4,5,30,1.65,15.2,220_mission_bay_west
156,2021,1,4,6,0,1.7,15.2,220_mission_bay_west
157,2021,1,4,6,30,1.68,15.2,220_mission_bay_west
158,2021,1,4,7,0,1.4,15.2,220_mission_bay_west
159,2021,1,4,7,30,1.58,15.2,220_mission_bay_west
160,2021,1,4,8,0,1.84,15.2,220_mission_bay_west
161,2021,1,4,8,30,1.68,15.2,220_mission_bay_west
162,2021,1,4,9,0,1.54,15.2,220_mission_bay_west
163,2021,1,4,9,30,1.88,15.3,220_mission_bay_west
164,2021,1,4,10,0,1.57,15.3,220_mission_bay_west
165,2021,1,4,10,30,1.56,15.2,220_mission_bay_west
166,2021,1,4,11,0,1.56,15.2,220_mission_bay_west
167,2021,1,4,11,30,1.53,15.2,220_mission_bay_west
168,2021,1,4,12,0,1.72,15.2,220_mission_bay_west
169,2021,1,4,12,30,1.49,15.1,220_mission_bay_west
170,2021,1,4,13,0,1.55,15.1,220_mission_bay_west
171,2021,1,4,13,30,1.6,15.0,220_mission_bay_west
172,2021,1,4,14,0,1.57,14.9,220_mission_bay_west
173,2021,1,4,14,30,1.35,14.8,220_mission_bay_west
174,2021,1,4,15,0,1.57,15.0,220_mission_bay_west
175,2021,1,4,15,30,1.7,14.9,220_mission_bay_west
176,2021,1,4,16,0,1.57,14.9,220_mission_bay_west
177,2021,1,4,16,30,1.83,14.9,220_mission_bay_west
178,2021,1,4,17,0,1.68,14.9,220_mission_bay_west
179,2021,1,4,17,30,1.53,14.9,220_mission_bay_west
180,2021,1,4,18,0,1.71,14.9,220_mission_bay_west
181,2021,1,4,18,30,2.06,15.1,220_mission_bay_west
182,2021,1,4,19,0,1.69,15.3,220_mission_bay_west
183,2021,1,4,19,30,1.8,15.4,220_mission_bay_west
184,2021,1,4,20,0,1.59,15.4,220_mission_bay_west
185,2021,1,4,20,30,1.67,15.5,220_mission_bay_west
186,2021,1,4,21,0,1.81,15.5,220_mission_bay_west
187,2021,1,4,21,30,1.84,15.4,220_mission_bay_west
188,2021,1,4,22,0,1.75,15.3,220_mission_bay_west
189,2021,1,4,22,30,1.68,15.2,220_mission_bay_west
190,2021,1,4,23,0,1.88,15.2,220_mission_bay_west
191,2021,1,4,23,30,1.69,15.2,220_mission_bay_west
192,2021,1,5,0,0,1.74,15.1,220_mission_bay_west
193,2021,1,5,0,30,1.52,15.2,220_mission_bay_west
194,2021,1,5,1,0,1.36,15.2,220_mission_bay_west
195,2021,1,5,1,30,1.58,15.1,220_mission_bay_west
196,2021,1,5,2,0,1.51,15.1,220_mission_bay_west
197,2021,1,5,2,30,1.59,15.2,220_mission_bay_west
