,YEAR,MO,DY,HR,MN,Hs,Ta,BUOY
181,2021,1,4,18,30,1.26,14.0,153_del_mar_nearshore
182,2021,1,4,19,0,1.28,13.5,153_del_mar_nearshore
183,2021,1,4,19,30,1.17,13.8,153_del_mar_nearshore
184,2021,1,4,20,0,1.28,13.9,153_del_mar_nearshore
185,2021,1,4,20,30,1.3,14.0,153_del_mar_nearshore
186,2021,1,4,21,0,1.15,14.1,153_del_mar_nearshore
187,2021,1,4,21,30,1.21,14.0,153_del_mar_nearshore
188,2021,1,4,22,0,1.23,14.4,153_del_mar_nearshore
189,2021,1,4,22,30,1.39,14.5,153_del_mar_nearshore
190,2021,1,4,23,0,1.28,14.0,153_del_mar_nearshore
191,2021,1,4,23,30,1.24,13.9,153_del_mar_nearshore
192,2021,1,5,0,0,1.32,14.1,153_del_mar_nearshore
193,2021,1,5,0,30,1.31,13.6,153_del_mar_nearshore
194,2021,1,5,1,0,1.33,13.3,153_del_mar_nearshore
195,2021,1,5,1,30,1.11,13.0,153_del_mar_nearshore
196,2021,1,5,2,0,1.13,13.5,153_del_mar_nearshore
197,2021,1,5,2,30,1.13,13.6,153_del_mar_nearshore
198,2021,1,5,3,0,1.13,13.7,153_del_mar_nearshore
199,2021,1,5,3,30,1.08,13.4,153_del_mar_nearshore
200,2021,1,5,4,0,1.14,13.6,153_del_mar_nearshore
201,2021,1,5,4,30,1.08,13.6,153_del_mar_nearshore
202,2021,1,5,5,0,1.18,13.7,153_del_mar_nearshore
203,2021,1,5,5,30,1.12,13.8,153_del_mar_nearshore
204,2021,1,5,6,0,1.15,13.6,153_del_mar_nearshore
205,2021,1,5,6,30,1.19,12.9,153_del_mar_nearshore
206,2021,1,5,7,0,1.19,13.0,153_del_mar_nearshore
207,2021,1,5,7,30,1.11,12.6,153_del_mar_nearshore
208,2021,1,5,8,0,1.24,12.5,153_del_mar_nearshore
209,2021,1,5,8,30,1.13,11.6,153_del_mar_nearshore
210,2021,1,5,9,0,1.05,11.5,153_del_mar_nearshore
211,2021,1,5,9,30,1.11,11.4,153_del_mar_nearshore
212,2021,1,5,10,0,1.09,11.8,153_del_mar_nearshore
213,2021,1,5,10,30,1.13,10.9,153_del_mar_nearshore
214,2021,1,5,11,0,1.13,11.5,153_del_mar_nearshore
215,2021,1,5,11,30,1.09,11.8,153_del_mar_nearshore
216,2021,1,5,12,0,1.17,11.9,153_del_mar_nearshore
217,2021,1,5,12,30,1.14,11.4,153_del_mar_nearshore
218,2021,1,5,13,0,1.14,11.2,153_del_mar_nearshore
219,2021,1,5,13,30,1.21,10.8,153_del_mar_nearshore
220,2021,1,5,14,0,1.19,11.0,153_del_mar_nearshore
221,2021,1,5,14,30,1.21,10.6,153_del_mar_nearshore
222,2021,1,5,15,0,1.19,10.2,153_del_mar_nearshore
223,2021,1,5,15,30,1.26,10.2,153_del_mar_nearshore
224,2021,1,5,16,0,1.22,10.0,153_del_mar_nearshore
225,2021,1,5,16,30,1.16,9.6,153_del_mar_nearshore
226,2021,1,5,17,0,1.15,9.4,153_del_mar_nearshore
227,2021,1,5,17,30,1.11,9.6,153_del_mar_nearshore
228,2021,1,5,18,0,1.16,9.7,153_del_mar_nearshore
229,2021,1,5,18,30,1.19,10.8,153_del_mar_nearshore
230,2021,1,5,19,0,1.17,11.5,153_del_mar_nearshore
231,2021,1,5,19,30,1.13,11.6,153_del_mar_nearshore
232,2021,1,5,20,0,1.19,12.2,153_del_mar_nearshore
233,2021,1,5,20,30,1.2,12.6,153_del_mar_nearshore
234,2021,1,5,21,0,1.23,11.8,153_del_mar_nearshore
235,2021,1,5,21,30,1.16,14.8,153_del_mar_nearshore
236,2021,1,5,22,0,1.14,13.3,153_del_mar_nearshore
237,2021,1,5,22,30,1.13,12.9,153_del_mar_nearshore
238,2021,1,5,23,0,1.17,13.1,153_del_mar_nearshore
239,2021,1,5,23,30,1.22,13.4,153_del_mar_nearshore
240,2021,1,6,0,0,1.16,13.3,153_del_mar_nearshore
241,2021,1,6,0,30,1.13,13.4,153_del_mar_nearshore
242,2021,1,6,1,0,1.13,13.1,153_del_mar_nearshore
243,2021,1,6,1,30,1.25,12.9,153_del_mar_nearshore
244,2021,1,6,2,0,1.15,12.6,153_del_mar_nearshore
245,2021,1,6,2,30,1.18,12.5,153_del_mar_nearshore
246,2021,1,6,3,0,1.21,12.1,153_del_mar_nearshore
