,YEAR,MO,DY,HR,MN,Hs,Ta,BUOY
237,2021,1,10,21,45,0.87,,073_scripss_pier
238,2021,1,10,22,45,0.86,,073_scripss_pier
239,2021,1,10,23,45,0.87,,073_scripss_pier
240,2021,1,11,0,45,0.82,,073_scripss_pier
241,2021,1,11,1,45,0.84,,073_scripss_pier
242,2021,1,11,2,45,0.86,,073_scripss_pier
243,2021,1,11,3,45,0.92,,073_scripss_pier
244,2021,1,11,4,45,0.91,,073_scripss_pier
245,2021,1,11,5,45,0.96,,073_scripss_pier
246,2021,1,11,6,45,0.92,,073_scripss_pier
247,2021,1,11,7,45,0.96,,073_scripss_pier
248,2021,1,11,8,45,0.93,,073_scripss_pier
249,2021,1,11,9,45,0.87,,073_scripss_pier
250,2021,1,11,10,45,0.9,,073_scripss_pier
251,2021,1,11,11,45,0.86,,073_scripss_pier
252,2021,1,11,12,45,0.92,,073_scripss_pier
253,2021,1,11,13,45,0.98,,073_scripss_pier
254,2021,1,11,14,45,1.01,,073_scripss_pier
255,2021,1,11,15,45,1.01,,073_scripss_pier
256,2021,1,11,16,45,1.01,,073_scripss_pier
257,2021,1,11,17,45,0.92,,073_scripss_pier
258,2021,1,11,18,45,1.04,,073_scripss_pier
259,2021,1,11,19,45,1.16,,073_scripss_pier
260,2021,1,11,20,45,1.2,,073_scripss_pier
261,2021,1,11,21,45,1.14,,073_scripss_pier
262,2021,1,11,22,45,1.11,,073_scripss_pier
263,2021,1,11,23,45,1.04,,073_scripss_pier
264,2021,1,12,0,45,1.03,,073_scripss_pier
265,2021,1,12,1,45,1.0,,073_scripss_pier
266,2021,1,12,2,45,1.07,,073_scripss_pier
267,2021,1,12,3,45,1.04,,073_scripss_pier
268,2021,1,12,4,45,1.21,,073_scripss_pier
269,2021,1,12,5,45,1.11,,073_scripss_pier
270,2021,1,12,6,45,1.09,,073_scripss_pier
271,2021,1,12,7,45,1.1,,073_scripss_pier
272,2021,1,12,8,45,1.03,,073_scripss_pier
273,2021,1,12,9,45,1.02,,073_scripss_pier
274,2021,1,12,10,45,0.99,,073_scripss_pier
275,2021,1,12,11,45,0.96,,073_scripss_pier
276,2021,1,12,12,45,0.93,,073_scripss_pier
277,2021,1,12,13,45,0.89,,073_scripss_pier
278,2021,1,12,14,45,0.93,,073_scripss_pier
279,2021,1,12,15,45,0.98,,073_scripss_pier
280,2021,1,12,16,45,0.95,,073_scripss_pier
281,2021,1,12,17,45,1.0,,073_scripss_pier
282,2021,1,12,18,45,0.96,,073_scripss_pier
283,2021,1,12,19,45,0.88,,073_scripss_pier
284,2021,1,12,20,45,0.85,,073_scripss_pier
285,2021,1,12,21,45,0.88,,073_scripss_pier
286,2021,1,12,22,45,0.86,,073_scripss_pier
287,2021,1,12,23,45,0.78,,073_scripss_pier
288,2021,1,13,0,45,0.76,,073_scripss_pier
289,2021,1,13,1,45,0.8,,073_scripss_pier
290,2021,1,13,2,45,0.72,,073_scripss_pier
291,2021,1,13,3,45,0.74,,073_scripss_pier
292,2021,1,13,4,45,0.8,,073_scripss_pier
293,2021,1,13,5,45,0.77,,073_scripss_pier
294,2021,1,13,6,45,0.79,,073_scripss_pier
295,2021,1,13,7,45,0.81,,073_scripss_pier
296,2021,1,13,8,45,0.74,,073_scripss_pier
297,2021,1,13,9,45,0.73,,073_scripss_pier
298,2021,1,13,10,45,0.69,,073_scripss_pier
299,2021,1,13,11,45,0.7,,073_scripss_pier
300,2021,1,13,12,45,0.68,,073_scripss_pier
301,2021,1,13,13,45,0.76,,073_scripss_pier
302,2021,1,13,14,45,0.86,,073_scripss_pier
303,2021,1,13,15,45,0.92,,073_scripss_pier
304,2021,1,13,16,45,0.86,,073_scripss_pier
305,2021,1,13,17,45,0.9,,073_scripss_pier
306,2021,1,13,18,45,0.9,,073_scripss_pier
307,2021,1,13,19,45,1.04,,073_scripss_pier
308,2021,1,13,20,45,0.94,,073_scripss_pier
309,2021,1,13,21,45,0.93,,073_scripss_pier
310,2021,1,13,22,45,0.98,,073_scripss_pier
311,2021,1,13,23,45,0.92,,073_scripss_pier
312,2021,1,14,0,45,1.05,,073_scripss_pier
313,2021,1,14,1,45,1.06,,073_scripss_pier
314,2021,1,14,2,45,1.0,,073_scripss_pier
315,2021,1,14,3,45,1.01,,073_scripss_pier
316,2021,1,14,4,45,1.06,,073_scripss_pier
